ori_mol,backbone,side_chain,label
Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(OCCCC)cc1,Nc1cccc(Cn2cccc2-c2ccccc2Cl)n1,CCCCOc1ccccc1,0
O1CC2(N=C1N)c1cc(ccc1Oc1c2cc(OC)cc1)-c1cc(ccc1)C,COc1ccc2c(c1)C1(COC(N)=N1)c1ccccc1O2,Cc1ccccc1,0
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(ccc1)C1OCCCC1,C[NH2+]C1(c2cccc(C3CCCCO3)c2)CC1,CC(=O)NC(CO)Cc1cc(F)cc(F)c1,0
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(ccc1)C1OCCCC1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CC1,c1ccc(C2CCCCO2)cc1,0
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(ccc1)C1OCCCC1,OCC[NH2+]C1(c2cccc(C3CCCCO3)c2)CC1,CC(=O)NCCc1cc(F)cc(F)c1,0
Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+][C@@]1(C[C@H]1C)c1cc(ccc1)C(C(F)F)(C)C,C[NH2+][C@]1(c2cccc(C(C)(C)C(F)F)c2)C[C@H]1C,CC(=O)N[C@H](CO)Cc1cc(F)cc(F)c1,0
Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+][C@@]1(C[C@H]1C)c1cc(ccc1)C(C(F)F)(C)C,C[C@@H]1C[C@]1([NH2+]CCO)c1cccc(C(C)(C)C(F)F)c1,CC(=O)NCCc1cc(F)cc(F)c1,0
Clc1ccccc1-c1cc(ccc1)C[NH+]1CCC2(N(S(=O)(=O)NC2)c2cc(F)ccc2)CC1C,CC1CC2(CC[NH+]1C)CNS(=O)(=O)N2c1cccc(F)c1,Clc1ccccc1-c1ccccc1,0
Clc1ccccc1-c1cc(ccc1)C[NH+]1CCC2(N(S(=O)(=O)NC2)c2cc(F)ccc2)CC1C,CC1CC2(CC[NH2+]1)CNS(=O)(=O)N2c1cccc(F)c1,Cc1cccc(-c2ccccc2Cl)c1,0
O1c2c(cc(cc2)-c2ccccc2OC)C2(N=C(N)N(C)C2=O)CC1(C)C,CN1C(=O)C2(CC(C)(C)Oc3ccccc32)N=C1N,COc1ccccc1,0
Clc1cc(cc(Cl)c1NC(=O)C(C)C)CNC(=[NH2+])NC(=O)Cn1c2c(cccc2)cc1,CNC(=[NH2+])NC(=O)Cn1ccc2ccccc21,CC(C)C(=O)Nc1c(Cl)cccc1Cl,0
Clc1cc(cc(Cl)c1NC(=O)C(C)C)CNC(=[NH2+])NC(=O)Cn1c2c(cccc2)cc1,CC(=O)NC(=[NH2+])NCc1cc(Cl)c(NC(=O)C(C)C)c(Cl)c1,c1ccc2[nH]ccc2c1,0
s1cc(cc1C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CCCCC1)CC,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1CCCCC1,CCc1ccsc1,0
O=C(NC(C)C)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,CC(C)NC(=O)c1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1,Cc1cccc(N)n1,0
O=C(NC(C)C)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,CC(C)NC(=O)c1ccc(-c2cccn2Cc2cccc(N)n2)cc1,c1ccccc1,0
S(=O)(=O)(N(C)c1nc(N(CC2CC2C)C)cc(c1)C(=O)NC(C(O)CC(OC)COCc1ccc(OC)cc1)COc1cc(F)cc(F)c1)C,CC1CC1CN(C)c1cc(C(=O)NCCOc2cc(F)cc(F)c2)cc(N(C)S(C)(=O)=O)n1,COc1ccc(COCC(CCO)OC)cc1,0
S(=O)(=O)(N(C)c1nc(N(CC2CC2C)C)cc(c1)C(=O)NC(C(O)CC(OC)COCc1ccc(OC)cc1)COc1cc(F)cc(F)c1)C,COc1ccc(COCC(CC(O)C(COc2cc(F)cc(F)c2)NC(=O)c2ccnc(N(C)CC3CC3C)c2)OC)cc1,CNS(C)(=O)=O,0
S(=O)(=O)(N(C)c1nc(N(CC2CC2C)C)cc(c1)C(=O)NC(C(O)CC(OC)COCc1ccc(OC)cc1)COc1cc(F)cc(F)c1)C,COc1ccc(COCC(CC(O)C(COc2cc(F)cc(F)c2)NC=O)OC)cc1,CC1CC1CN(C)c1cccc(N(C)S(C)(=O)=O)n1,0
S1(=O)(=O)CC(Cc2ccc(O)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,[NH3+]C1CS(=O)(=O)CC(Cc2ccc(O)cc2)C1O,Cc1cccc(C(C)C)c1,0
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C)c1ccc(F)cc1)-c1onc(n1)C([NH3+])(Cc1ccccc1)C)C,CC(NC(=O)c1cccc(-c2nc(C(C)([NH3+])Cc3ccccc3)no2)c1)c1ccc(F)cc1,CNS(C)(=O)=O,0
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1nn(cc1)C(C)(C)C,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH3+],CC(C)(C)n1ccc(C2CCCCC2)n1,0
Clc1cc2CC(N=C(NC(Cc3cscc3-c3ccncc3)C(=O)[O-])c2cc1)(C)C,NC(Cc1cscc1-c1ccncc1)C(=O)[O-],CC1(C)Cc2cc(Cl)ccc2C=N1,0
Clc1cc2CC(N=C(NC(Cc3cscc3-c3ccncc3)C(=O)[O-])c2cc1)(C)C,CC1(C)Cc2cc(Cl)ccc2C(NCC(=O)[O-])=N1,Cc1cscc1-c1ccncc1,0
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)COCC1CC1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,COC(COCC1CC1)CC(O)C(COc1cc(F)cc(F)c1)NC(=O)c1cccc(C(=O)NC(C)c2ccccc2)c1,CNS(C)(=O)=O,0
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)COCC1CC1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,CC(NC(=O)c1cc(C(=O)NC(COc2cc(F)cc(F)c2)C(C)O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,COCCOCC1CC1,0
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)COCC1CC1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,COC(COCC1CC1)CC(O)C(CO)NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,Fc1cccc(F)c1,0
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(N2C3CC(CC3)C2)ccc1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH3+],c1cc(C2CC2)cc(N2CC3CCC2C3)c1,0
S(=O)(=O)(N(C)c1cc2cc(c1)C(=O)NC(c1cc(COCC(NC2=O)C(O)CC(C(C)C)C(=O)NCC(C)C)ccc1)CCCOC)C,COCCCC1NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)NC(C(O)CC(C=O)C(C)C)COCc2cccc1c2,CC(C)CN,0
Fc1cc(cc(F)c1)CC(NC(=O)c1cc(cc(c1)C(=O)N(CCC)CCC)CC(OC)COC)C(O)C[NH2+]Cc1cc(OC)ccc1,CCCN(CCC)C(=O)c1cc(CC(COC)OC)cc(C(=O)NCCc2cc(F)cc(F)c2)c1,COc1cccc(C[NH2+]CCO)c1,0
Fc1cc(cc(F)c1)CC(NC(=O)c1cc(cc(c1)C(=O)N(CCC)CCC)CC(OC)COC)C(O)C[NH2+]Cc1cc(OC)ccc1,CCCN(CCC)C(=O)c1cc(CC(COC)OC)cc(C(=O)NC(CO)Cc2cc(F)cc(F)c2)c1,C[NH2+]Cc1cccc(OC)c1,0
Clc1ccc(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,COc1ccc2c(c1)C1(COC(N)=N1)c1ccccc1O2,Clc1ccccc1,0
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)COCC=C)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,C=CCOCC(CC(O)C(COc1cc(F)cc(F)c1)NC(=O)c1cccc(N(C)S(C)(=O)=O)c1)OC,CC(NC=O)c1ccccc1,0
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C)c1ccc(F)cc1)-c1nc(on1)C([NH3+])(Cc1ccccc1)C)C,CC([NH3+])c1nc(-c2cc(C(=O)NC(C)c3ccc(F)cc3)cc(N(C)S(C)(=O)=O)c2)no1,Cc1ccccc1,0
Clc1cc(ccc1)-c1cc(ccc1)C1(N=C(OC1)N)c1ccc(OC)cc1,COc1ccc(C2COC(N)=N2)cc1,Clc1cccc(-c2ccccc2)c1,0
Clc1cc(ccc1)-c1cc(ccc1)C1(N=C(OC1)N)c1ccc(OC)cc1,NC1=NC(c2cccc(-c3cccc(Cl)c3)c2)CO1,COc1ccccc1,0
O=C1N(Cc2ccc(cc2)CNC(=O)NCCCC)C(NC1(CC1CCCCC1)CC1CCCCC1)=N,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(C)(CC3CCCCC3)C2=O)cc1,C1CCCCC1,0
O=C1N(Cc2ccc(cc2)CNC(=O)NCCCC)C(NC1(CC1CCCCC1)CC1CCCCC1)=N,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CC3CCCCC3)C2=O)cc1,CC1CCCCC1,0
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)CC(C)(C)C,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2ccccc2)CCCCC1,CC(C)(C)C,0
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)CC(C)(C)C,CC(=O)NC(C)C(O)C[NH2+]C1(c2cccc(CC(C)(C)C)c2)CCCCC1,Fc1cccc(F)c1,0
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)CC(C)(C)C,CC(=O)NCC(O)C[NH2+]C1(c2cccc(CC(C)(C)C)c2)CCCCC1,Cc1cc(F)cc(F)c1,0
O(C)c1ccc(cc1)C1(N=C(C(C)C)C(=N1)N)c1cc(ccc1)-c1cncnc1,CC(C)C1=NC(c2cccc(-c3cncnc3)c2)N=C1N,COc1ccccc1,0
s1ccnc1N1S(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)C1)c1cc(F)ccc1,CC(C)Oc1cccc(C[NH+]2CCC3(CC2C)CN(c2nccs2)S(=O)(=O)N3)c1,Fc1ccccc1,0
Clc1ccc(cc1)C1(N=C(N)N(C)C1=O)c1ccccc1,CN1C(=O)C(c2ccc(Cl)cc2)N=C1N,c1ccccc1,0
O=C(NCC)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccccc2)n1,CCNC=O,0
S1(=O)(=O)CC(Cc2cc(OCCC)ccc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,CCCOc1cccc(CC2CS(=O)(=O)CC([NH2+]C)C2O)c1,CC(C)c1ccccc1,0
S1(=O)(=O)CC(Cc2cc(OCCC)ccc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,CC(C)c1cccc(C[NH2+]C2CS(=O)(=O)CCC2O)c1,CCCOc1cccc(C)c1,0
S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1C(C)C)c1cc(F)ccc1,CC1CC2(CC[NH2+]1)CN(C(C)C)S(=O)(=O)N2c1cccc(F)c1,Cc1cccc(OC(C)C)c1,0
O(C(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCC(C)C)C)CC(C)C,CC(C)CCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,CC(C)CNC(=O)[C@H](C)CCO,0
O(C(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCC(C)C)C)CC(C)C,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC=O,CC(C)(C)O,0
O(C(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCC(C)C)C)CC(C)C,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C=O,CC(C)CN,0
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCOC1)c1cc(-n2nccc2)ccc1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH3+],c1cc(C2CCOC2)cc(-n2cccn2)c1,0
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(N2C3CC(OC3)C2)ccc1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH3+],c1cc(C2CC2)cc(N2CC3CC2CO3)c1,0
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1ncnc(c1)C(C)(C)C,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH3+],CC(C)(C)c1cc(C2CCCCC2)ncn1,0
Clc1cc2CC(N=C(NC(Cc3cscc3C3CC3)C(=O)[O-])c2cc1)(C)C,CC1(C)Cc2cc(Cl)ccc2C(N)=N1,O=C([O-])CCc1cscc1C1CC1,0
Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(OC)cc1,Nc1cccc(Cn2cccc2-c2ccccc2Cl)n1,COc1ccccc1,0
Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(OC)cc1,COc1ccc(-c2ccc(-c3ccccc3Cl)[nH]2)cc1,Cc1cccc(N)n1,0
Brc1cc(ccc1)[C@]1([NH+]=C(N2C1=NCCC2)N)c1ccc(OC(F)(F)F)cc1,NC1=[NH+][C@@H](c2cccc(Br)c2)C2=NCCCN21,FC(F)(F)Oc1ccccc1,0
n1cc(cnc1)-c1cc(ccc1)C1(N=C(C)C(=N1)N)Cc1ccccc1,CC1=NC(Cc2ccccc2)(c2ccccc2)N=C1N,c1cncnc1,0
n1cc(cnc1)-c1cc(ccc1)C1(N=C(C)C(=N1)N)Cc1ccccc1,CC1=NC(c2cccc(-c3cncnc3)c2)N=C1N,Cc1ccccc1,0
O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCC(C)C)C)CC(C)C)c1ccc([N+](=O)[O-])cc1,CC(C)CCNC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccc([N+](=O)[O-])cc1,CC(C)CNC(=O)[C@H](C)CCO,0
O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCC(C)C)C)CC(C)C)c1ccc([N+](=O)[O-])cc1,CC(C)C[C@@H](CO)NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccc([N+](=O)[O-])cc1,CC(C)CNC(=O)C(C)C,0
O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCC(C)C)C)CC(C)C)c1ccc([N+](=O)[O-])cc1,O=C(NCCc1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC=O,0
O=C1N(C)C(=NC1(c1ccccc1)c1ccncc1)N,CN1C(=O)C(c2ccncc2)N=C1N,c1ccccc1,0
OC(C(NC(=O)C1CC(CCC1)C1(NC(=O)C)CCCC1)Cc1ccccc1)CC(C(=O)NCCCC)C,CC(=O)NC1(C2CCCC(C(=O)NC(CO)Cc3ccccc3)C2)CCCC1,CCCCNC(=O)C(C)C,0
Clc1cc2CC(N=C(NC(Cc3ccccc3)C=3NC(=O)C=CN=3)c2cc1)(C)C,CC1(C)Cc2cc(Cl)ccc2C(NCc2nccc(=O)[nH]2)=N1,Cc1ccccc1,0
Clc1cc2CC(N=C(NC(Cc3ccccc3)C=3NC(=O)C=CN=3)c2cc1)(C)C,NC(Cc1ccccc1)c1nccc(=O)[nH]1,CC1(C)Cc2cc(Cl)ccc2C=N1,0
S1(=O)(=O)CC(Cc2cc3c([nH]cc3)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,C[NH2+]C1CS(=O)(=O)CC(Cc2ccc3[nH]ccc3c2)C1O,CC(C)(C)c1ccccc1,0
Brc1cc(ccc1OC)CC1CS(=O)(=O)CC([NH2+]Cc2cc(ccc2)C(C)C)C1O,CC(C)c1cccc(C[NH2+]C2CS(=O)(=O)CCC2O)c1,COc1ccc(C)cc1Br,0
Brc1cc(ccc1OC)CC1CS(=O)(=O)CC([NH2+]Cc2cc(ccc2)C(C)C)C1O,CC(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(C)C2O)c1,COc1ccccc1Br,0
O=C1N(C)C(=N[C@]1(C1CCCCC1)c1cc(NC(=O)CCC)ccc1)N,CN1C(=O)[C@@H](C2CCCCC2)N=C1N,CCCC(=O)Nc1ccccc1,0
O=C1N(C)C(=N[C@]1(C1CCCCC1)c1cc(NC(=O)CCC)ccc1)N,CN1C(=O)[C@](c2cccc(N)c2)(C2CCCCC2)N=C1N,CCCC=O,0
O=C1N(C)C(=NC(C1)(C)C1CC1c1cc(ccc1)\C=C\c1ccccc1)N,CN1C(=O)CC(C)(C2CC2c2ccccc2)N=C1N,C=Cc1ccccc1,0
O=C1N(Cc2ccc(cc2)CNC(=O)NCCCC)C(NC1(CCC1CCCCC1)CC(C)C)=N,Cc1ccc(CN2C(=N)NC(CCC3CCCCC3)(CC(C)C)C2=O)cc1,CCCCNC(N)=O,0
O=C(NCCC)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,CCCNC(=O)c1ccc(-c2cccn2Cc2cccc(N)n2)cc1,c1ccccc1,0
O=C(NCCC)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccccc2)n1,CCCNC=O,0
O=C(NCCC)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,CCCNC(=O)c1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1,Cc1cccc(N)n1,0
O=C(NCCCC)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,Nc1cccc(Cn2cccc2-c2ccccc2)n1,CCCCNC(=O)c1ccccc1,0
s1cc(nc1CC(C)(C)C)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CC1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cscn2)CC1,CC(C)(C)C,0
s1cc(nc1CC(C)(C)C)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CC1,CC(=O)NC(CO)Cc1cc(F)cc(F)c1,C[NH2+]C1(c2csc(CC(C)(C)C)n2)CC1,0
s1cc(nc1CC(C)(C)C)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CC1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH3+],CC(C)(C)Cc1nc(C2CC2)cs1,0
s1cc(nc1CC(C)(C)C)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CC1,CC(C)(C)Cc1nc(C2([NH2+]CCO)CC2)cs1,CC(=O)NCCc1cc(F)cc(F)c1,0
S(=O)(=O)(n1cc(c2c1cccc2)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(OC)ccc1)CCCC,COc1cccc(C[NH2+]CC(O)C(N)Cc2ccccc2)c1,CCCCS(=O)(=O)n1cc(C=O)c2ccccc21,0
S(=O)(=O)(n1cc(c2c1cccc2)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(OC)ccc1)CCCC,CCCCS(=O)(=O)n1cc(C(=O)NCCc2ccccc2)c2ccccc21,COc1cccc(C[NH2+]CCO)c1,0
S(=O)(=O)(n1cc(c2c1cccc2)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(OC)ccc1)CCCC,COc1cccc(C[NH2+]CC(O)CCc2ccccc2)c1,CCCCS(=O)(=O)n1cc(C(N)=O)c2ccccc21,0
S(=O)(=O)(N(C)c1cc2cc(c1)C(=O)NC(COCc1cc(ccc1)C(NC2=O)c1ccc(OC)cc1)C(O)CC(C(C)C)C(=O)NCC(C)C)C,COc1ccc(C2NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)NC(C(O)CC(C=O)C(C)C)COCc3cccc2c3)cc1,CC(C)CN,0
S(=O)(=O)(N(C)c1cc2cc(c1)C(=O)NC(COCc1cc(ccc1)C(NC2=O)c1ccc(OC)cc1)C(O)CC(C(C)C)C(=O)NCC(C)C)C,COc1ccc(C2NC(=O)c3cccc(c3)C(=O)NC(C(O)CC(C(=O)NCC(C)C)C(C)C)COCc3cccc2c3)cc1,CNS(C)(=O)=O,0
S(=O)(=O)(N(C)c1cc2cc(c1)C(=O)NC(COCc1cc(ccc1)C(NC2=O)c1ccc(OC)cc1)C(O)CC(C(C)C)C(=O)NCC(C)C)C,COc1ccc(C2NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)NC(C(O)CCC(C)C)COCc3cccc2c3)cc1,CC(C)CNC=O,0
S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1c1cccnc1)c1cc(F)ccc1,CC(C)Oc1cccc(C[NH+]2CCC3(CNS(=O)(=O)N3c3cccc(F)c3)CC2C)c1,c1ccncc1,0
O1CC(N=C(N)C1)(C)c1cc(ccc1)-c1cc(OC)ccc1,COc1cccc(-c2ccccc2)c1,CC1COCC(N)=N1,0
O(C)C1CC(N=C1N)(c1cc(ccc1)-c1cccnc1)c1ccc(OC)cc1,COc1ccc(C2CC(OC)C(N)=N2)cc1,c1ccc(-c2cccnc2)cc1,0
O(C)c1cc(ccc1)-c1cc(ccc1)C1CC1C1(N=C(N)N(C)C(=O)C1)C,CN1C(=O)CC(C)(C2CC2c2ccccc2)N=C1N,COc1ccccc1,0
Clc1cc2CC(N=C(NC(Cc3ccccc3)C=3NC(=O)NN=3)c2cc1)(C)C,NC(Cc1ccccc1)c1n[nH]c(=O)[nH]1,CC1(C)Cc2cc(Cl)ccc2C=N1,0
O=C(NC1CCC1)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,Cn1c(-c2ccccc2)ccc1-c1ccc(C(=O)NC2CCC2)cc1,Nc1ccccn1,0
O=C(NC1CCC1)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,O=C(NC1CCC1)c1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1,Cc1cccc(N)n1,0
O(C)c1cc(ccc1)C1(N=C(N)N(C)C1=O)c1ccccc1,CN1C(=O)C(c2ccccc2)N=C1N,COc1ccccc1,0
O(C)c1cc(ccc1)C1(N=C(N)N(C)C1=O)c1ccccc1,COc1cccc(C2N=C(N)N(C)C2=O)c1,c1ccccc1,0
S(=O)(=O)(N(c1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cc(ccc2)C(F)(F)F)c(cc1)C)c1ccccc1)C,Cc1ccccc1C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cccc(C(F)(F)F)c1,CS(=O)(=O)Nc1ccccc1,0
S(=O)(=O)(N(c1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cc(ccc2)C(F)(F)F)c(cc1)C)c1ccccc1)C,Cc1ccc(N(c2ccccc2)S(C)(=O)=O)cc1C(=O)NC(Cc1ccccc1)C(C)O,[NH3+]Cc1cccc(C(F)(F)F)c1,0
O(C)c1cc(ccc1)-c1cc(ccc1)C1(N=C(C)C(=N1)N)C,CC1=NC(C)(c2ccccc2)N=C1N,COc1ccccc1,0
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(C(=O)NC(C(C)C)C(=O)NCc1ccc(F)cc1)C)COCc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,CC(CC(O)C(COCc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NC(C(N)=O)C(C)C,Cc1ccc(F)cc1,0
S(=O)(=O)(N(c1ccccc1)c1nc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(ccc1)C(F)(F)F)C,C[NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cccc(N(c2ccccc2)S(C)(=O)=O)n1,FC(F)(F)c1ccccc1,0
S(=O)(=O)(N(c1ccccc1)c1nc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(ccc1)C(F)(F)F)C,CS(=O)(=O)Nc1cccc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)n1,c1ccccc1,0
S(=O)(=O)(N(c1ccccc1)c1nc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(ccc1)C(F)(F)F)C,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)NC(CO)Cc2ccccc2)n1,C[NH2+]Cc1cccc(C(F)(F)F)c1,0
S(=O)(=O)(N(C)c1cc2cc(c1)C(=O)NC(COCc1cc(ccc1)C(NC2=O)c1ccccc1)C(O)CC(C(C)C)C(=O)NCC(C)C)C,CC(O)C1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1,CC(C)CNC(=O)CC(C)C,0
FC(F)(F)c1ccc(cc1)\C=C\C(=O)N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCC(C)C)C)CC(C)C,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)CCc1ccc([N+](=O)[O-])cc1,NC(=O)/C=C/c1ccc(C(F)(F)F)cc1,0
FC(F)(F)c1ccc(cc1)\C=C\C(=O)N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCC(C)C)C)CC(C)C,CC(C)C[C@@H](CO)NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)/C=C/c1ccc(C(F)(F)F)cc1,CC(C)CNC(=O)C(C)C,0
